order,combo,o_info
3,"('draw_sum', 'n1_delta', 'n2_mod5')",-0.07238616461023106
3,"('draw_sum', 'n1_mod5', 'n2_delta')",-0.07174699784197891
3,"('draw_sum', 'draw_sum_roll_std', 'n4_mod5')",-0.07161917637462878
3,"('draw_range_roll_std', 'draw_sum', 'n3_mod5')",-0.07161134690510451
3,"('draw_sum', 'draw_sum_roll_std', 'n2_mod5')",-0.07156435389570781
3,"('draw_sum', 'n2_delta', 'n3_mod5')",-0.07147795567630943
3,"('draw_sum', 'n2_delta', 'n5_mod5')",-0.07136455433139588
3,"('draw_sum', 'n1_delta', 'n1_mod5')",-0.07071988767862969
3,"('draw_sum', 'draw_sum_roll_std', 'n1_mod5')",-0.07042382136910774
3,"('draw_sum', 'n1_mod5', 'n5_delta')",-0.07010174148222958
3,"('draw_sum', 'n4_delta', 'n5_mod5')",-0.06999623524715304
3,"('draw_sum', 'n1_mod5', 'n3_delta')",-0.06998800282531725
3,"('draw_sum', 'n1_delta', 'n4_delta2')",-0.06822783487766948
3,"('draw_std_roll_mean', 'draw_sum', 'n5_mod3')",-0.06822081012531456
3,"('draw_sum', 'n4_mod5', 'n5_mod5')",-0.06806215249945602
3,"('draw_sum', 'n3_delta', 'n5_delta2')",-0.068001848269299
3,"('draw_sum', 'n1_n2_sum', 'n3_mod7')",-0.06799490193801105
3,"('draw_sum', 'n1_mod3', 'sum_hurst')",-0.06766426948687965
3,"('draw_sum', 'draw_sum_roll_std', 'n3_mod5')",-0.0673136563712795
3,"('draw_sum', 'draw_sum_roll_std', 'n5_mod5')",-0.06685089168510316
3,"('draw_sum', 'n1_mod5', 'n4_mod5')",-0.0666310882174379
3,"('draw_sum', 'n3_delta', 'n5_mod5')",-0.06585212166378973
3,"('draw_sum', 'n1_mod3', 'n1_mod5')",-0.06579964523196224
3,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod3')",-0.06543765328893869
3,"('draw_std', 'draw_sum', 'n1_mod3')",-0.06528112110763651
3,"('draw_sum', 'n1_mod7', 'n4_n5_sum')",-0.06519849973248881
3,"('draw_sum', 'n2_mod5', 'n3_mod5')",-0.06447089190711708
3,"('draw_range', 'draw_sum', 'n4_mod3')",-0.064389164183007
3,"('draw_sum', 'n1_delta', 'n5_delta')",-0.06361276457577603
3,"('draw_sum', 'n1_n2_sum', 'n4_delta2')",-0.0635161740871446
3,"('draw_sum', 'n1_delta2', 'n2_mod3')",-0.06342649166434988
3,"('draw_sum', 'n1_mod5', 'n3_mod5')",-0.06311541834327805
3,"('draw_sum', 'n1_delta2', 'n4_n5_sum')",-0.06302325334603687
3,"('draw_range_roll_mean', 'draw_sum', 'n4_mod3')",-0.06290304999906482
3,"('draw_sum', 'draw_sum_roll_mean', 'n4_mod3')",-0.06283179356816859
3,"('draw_sum', 'n2_mod5', 'n5_mod5')",-0.06272894246402672
3,"('draw_range_roll_std', 'draw_sum', 'n1_mod5')",-0.06262996557206257
3,"('draw_sum', 'n1_delta', 'n5_mod5')",-0.06260641853585902
3,"('draw_sum', 'n1_n5_sum', 'n3_mod7')",-0.06243188154358137
3,"('draw_sum', 'n4_delta', 'n4_delta2')",-0.062144666387602854
3,"('draw_sum', 'n1_n2_sum', 'n2_mod7')",-0.06163045426817604
3,"('draw_range_roll_mean', 'draw_sum', 'n5_mod3')",-0.06125610823056249
3,"('draw_sum', 'n1_n2_sum', 'n5_mod7')",-0.06107283497046723
3,"('draw_sum', 'n1_mod3', 'pb_delta')",-0.06096421604188684
3,"('draw_sum', 'n4_delta', 'n5_delta2')",-0.060942422159797616
3,"('draw_sum', 'n4_mod7', 'n4_n5_sum')",-0.060761895645455866
3,"('draw_sum', 'n3_delta', 'n3_delta2')",-0.06061399224289232
3,"('draw_std', 'draw_sum', 'n2_n5_sum')",-0.06057227698416412
3,"('draw_sum', 'n4_delta2', 'n5_mod3')",-0.06039166595361145
3,"('draw_std', 'draw_sum', 'n2_n4_sum')",-0.06033172046713631
3,"('draw_std_roll_mean', 'draw_sum', 'n1_mod3')",-0.06013228860834374
3,"('draw_sum', 'n1_mod7', 'n1_parity')",-0.06000926028266562
3,"('draw_sum', 'n2_delta2', 'n4_delta')",-0.05998931214973169
3,"('draw_sum', 'n2_mod5', 'n4_mod5')",-0.05975609707674323
3,"('draw_std_roll_mean', 'draw_sum', 'n4_mod3')",-0.05938906102202246
3,"('draw_range', 'draw_sum', 'n3_mod3')",-0.05937368526914
3,"('draw_range_roll_mean', 'draw_sum', 'n1_mod3')",-0.05911976529580265
3,"('draw_std_roll_mean', 'draw_sum', 'n3_mod3')",-0.05902331614316836
3,"('draw_range', 'draw_sum', 'n5_mod3')",-0.05888663557286655
3,"('draw_sum', 'n4_delta2', 'n4_mod3')",-0.05875277179307936
3,"('draw_sum', 'n1_n5_sum', 'n4_mod7')",-0.05864281517966141
3,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod3')",-0.05840220482193281
3,"('draw_range_roll_mean', 'draw_sum', 'n3_mod3')",-0.058163244111025136
3,"('draw_sum', 'n1_mod7', 'n3_n4_sum')",-0.05812698923074322
3,"('draw_sum', 'n5_mod3', 'sum_hurst')",-0.05803648340765477
3,"('draw_sum', 'n4_mod3', 'sum_hurst')",-0.05793569350301375
3,"('draw_sum', 'n2_delta2', 'n4_mod3')",-0.05774181466664885
3,"('draw_std', 'draw_sum', 'n3_mod3')",-0.057670556754102265
3,"('draw_sum', 'n2_delta', 'n4_delta2')",-0.057555040640583144
3,"('draw_sum', 'n3_mod5', 'n5_mod5')",-0.05753905633342704
3,"('draw_sum', 'n3_mod7', 'n4_n5_sum')",-0.05730721033934927
3,"('draw_sum', 'n2_mod3', 'sum_hurst')",-0.05725700176679638
3,"('draw_sum', 'n1_delta', 'n3_delta2')",-0.05705099652300483
3,"('draw_sum', 'n2_delta2', 'n5_mod3')",-0.05660198244794401
3,"('draw_sum', 'n3_mod3', 'pb_delta')",-0.05658743289751911
3,"('draw_sum', 'n3_mod3', 'sum_hurst')",-0.05633767954710578
3,"('draw_sum', 'n2_n5_sum', 'n4_mod7')",-0.0563210900927249
3,"('draw_sum', 'n1_mod7', 'n3_n5_sum')",-0.056309580004530346
3,"('draw_sum', 'n5_mod3', 'n5_mod5')",-0.056204292939247225
3,"('draw_sum', 'n3_mod5', 'n4_mod5')",-0.05615691982660387
3,"('draw_sum', 'n1_n5_sum', 'n2_mod7')",-0.0560615749717126
3,"('draw_sum', 'n1_mod3', 'n4_delta')",-0.05590416528873021
3,"('draw_sum', 'n2_mod7', 'n2_n3_sum')",-0.0554774201798498
3,"('draw_sum', 'n3_delta2', 'n5_delta')",-0.0552961338270741
3,"('draw_sum', 'n3_mod7', 'n3_n5_sum')",-0.055125737675245645
3,"('draw_sum', 'n3_n5_sum', 'n4_mod7')",-0.05489107016528649
3,"('draw_sum', 'n4_delta2', 'n5_delta')",-0.05458610533255204
3,"('draw_sum', 'n1_delta2', 'n3_delta')",-0.054439687045301
3,"('draw_std_roll_mean', 'draw_sum', 'n2_mod3')",-0.05430718974919024
3,"('draw_std', 'draw_sum', 'n4_mod3')",-0.05428099581948587
3,"('draw_sum', 'n5_delta2', 'n5_mod3')",-0.054236133386723395
3,"('draw_std_roll_std', 'draw_sum', 'n4_mod3')",-0.05392776583120984
3,"('draw_sum', 'n3_n5_sum', 'n5_mod7')",-0.0538527315708901
3,"('draw_sum', 'n1_n3_sum', 'n3_mod7')",-0.05379696682463653
3,"('draw_sum', 'n1_mod5', 'n5_mod5')",-0.053233659361055174
3,"('draw_sum', 'n4_mod3', 'pb_delta')",-0.0531268603105719
3,"('draw_range_roll_mean', 'draw_sum', 'n2_mod3')",-0.05303001945142327
3,"('draw_sum', 'n1_n2_sum', 'n4_mod5')",-0.05276988652846448
3,"('draw_sum', 'n1_mod3', 'n5_delta2')",-0.052379657910227806
3,"('draw_sum', 'n1_delta2', 'n2_delta2')",-0.05235658986445202
3,"('draw_sum', 'n2_mod3', 'n3_delta2')",-0.052052707599438364
3,"('draw_sum', 'n1_mod7', 'n5_mod3')",-0.051896514266736915
3,"('draw_sum', 'n2_n5_sum', 'n3_mod7')",-0.05184055573596957
3,"('draw_sum', 'n2_mod7', 'n4_mod3')",-0.05176417798485389
3,"('draw_sum', 'n2_delta2', 'n2_mod3')",-0.05163904136595754
3,"('draw_range_roll_std', 'draw_sum', 'n4_mod3')",-0.05162917357233354
3,"('draw_std', 'draw_sum', 'n5_mod3')",-0.051293982635208124
3,"('draw_range', 'draw_sum', 'n1_mod3')",-0.05093232498513345
3,"('draw_sum', 'n1_mod3', 'n5_mod7')",-0.05086020046773143
3,"('draw_sum', 'n2_mod3', 'n5_delta2')",-0.050840869370468056
3,"('draw_sum', 'n4_n5_sum', 'n5_mod7')",-0.05066859944031421
3,"('draw_sum', 'n1_n3_sum', 'n2_mod7')",-0.05056481675383395
3,"('draw_sum', 'n1_n2_sum', 'n5_mod5')",-0.05045955337040198
3,"('draw_std', 'draw_sum', 'n2_mod3')",-0.05034799211474272
3,"('draw_sum', 'draw_sum_roll_mean', 'n5_mod3')",-0.05029372970655288
3,"('draw_sum', 'n2_mod7', 'n3_n4_sum')",-0.05026361839464322
3,"('draw_sum', 'n4_mod3', 'n5_delta')",-0.05015838215506818
3,"('draw_sum', 'n2_delta', 'n3_mod3')",-0.05005377278635592
4,"('draw_sum', 'n3_mod3', 'n3_mod5', 'n3_mod7')",-2.5042022221242988
4,"('draw_sum', 'n4_mod3', 'n4_mod5', 'n4_mod7')",-2.390707685289815
4,"('draw_sum', 'n2_mod3', 'n2_mod5', 'n2_mod7')",-2.266272131709041
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n3_parity')",-2.032698957142749
4,"('draw_range', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.9524653250413166
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n4_parity')",-1.9131501326016718
4,"('draw_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.8594097924027615
4,"('draw_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.8495845069922972
4,"('draw_range', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.8486565311203265
4,"('draw_sum', 'n5_mod3', 'n5_mod5', 'n5_mod7')",-1.8442374212624202
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n2_parity')",-1.7868567937561792
4,"('draw_std', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.723966723372886
4,"('draw_std', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.6500737373454122
4,"('draw_range', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.6444276302737109
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n2_mod7')",-1.6257516074953173
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n3_mod7')",-1.6253524957486505
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n3_mod7')",-1.6191332756995536
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n2_mod7')",-1.6159713608722903
4,"('draw_sum', 'n1_mod3', 'n1_mod5', 'n1_mod7')",-1.6086398775935322
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n1_mod7')",-1.5963429109626723
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_mod7')",-1.5929527856241243
4,"('draw_range', 'draw_sum', 'n2_mod7', 'sum_hurst')",-1.5867717023577903
4,"('draw_range', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.5754493119430286
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n1_mod7')",-1.5693412707110745
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_mod7')",-1.5624941462310176
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_mod7')",-1.5528877924124096
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_mod7')",-1.5521595597255455
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n3_mod7')",-1.5500979971823057
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'pb_delta')",-1.5468558728585258
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n5_mod7')",-1.5443444371172355
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n5_mod7')",-1.5424737526451793
4,"('draw_range', 'draw_sum', 'n3_mod7', 'sum_hurst')",-1.5400139892288536
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n2_mod7')",-1.5357052532072686
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod7', 'n2_delta2')",-1.5236815919330837
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'pb_delta')",-1.522991448494892
4,"('draw_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.5214944534424468
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'pb_delta')",-1.5147549766287867
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n2_mod7')",-1.5145133935939938
4,"('draw_range', 'draw_sum', 'n4_mod7', 'sum_hurst')",-1.5139547823959418
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n3_mod7')",-1.5091063797613273
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod7', 'n4_delta2')",-1.506523155110024
4,"('draw_range', 'draw_sum', 'n5_mod7', 'sum_hurst')",-1.505481626072502
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n5_mod7')",-1.5004305205005757
4,"('draw_range', 'draw_sum', 'n1_mod7', 'sum_hurst')",-1.4984683294561165
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n1_mod7')",-1.4983612441410017
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n4_mod7')",-1.4970362028776343
4,"('draw_range', 'draw_sum', 'pb_delta', 'sum_hurst')",-1.4957679221339646
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n1_mod7')",-1.4919205619226688
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'sum_hurst')",-1.491771585772831
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod7', 'n4_delta2')",-1.4747476638534636
4,"('draw_range_roll_mean', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.471842378381755
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'pb_delta')",-1.4709507407026052
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n3_mod7')",-1.4691597244497387
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n2_delta2')",-1.4673531033540002
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n4_mod7')",-1.4663471083052997
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n4_mod7')",-1.4654472560214167
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n5_mod7')",-1.4651246547801158
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n4_mod7')",-1.4635262590369535
4,"('draw_range_roll_mean', 'draw_sum', 'n3_mod7', 'n4_delta2')",-1.4609393648317912
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n2_delta2')",-1.460838944178498
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n3_mod7')",-1.4604077203383525
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod7', 'n4_delta2')",-1.45882690843235
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'pb_delta')",-1.457893674093235
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.4558515885068495
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n5_mod7')",-1.4521429531068044
4,"('draw_std_roll_mean', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.4520953880343903
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n4_mod7')",-1.4517679310119966
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n5_mod7')",-1.449966272827151
4,"('draw_range', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.44751821861853
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n3_mod7')",-1.446957857062145
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n4_mod7')",-1.4469537156888421
4,"('draw_std', 'draw_sum', 'n2_mod7', 'pb_delta')",-1.4449207592040203
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_mod7')",-1.4448915768831228
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n2_mod7')",-1.441461253992994
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod7', 'n4_delta2')",-1.4401494631840563
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'sum_hurst')",-1.4379129652662783
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n3_delta2')",-1.4307707759271793
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'pb_delta')",-1.4284158657646238
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n3_delta2')",-1.4237477075423683
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n5_mod7')",-1.4232474274876878
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'pb_delta')",-1.4231972165540867
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'pb_delta')",-1.420210751444607
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod7', 'n4_delta2')",-1.4194784198371053
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod7', 'n4_delta2')",-1.4168864550288802
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'pb_delta')",-1.414420318086524
4,"('draw_std', 'draw_sum', 'n3_mod7', 'pb_delta')",-1.4136953196625441
4,"('draw_std', 'draw_sum', 'n4_mod7', 'pb_delta')",-1.411187231708677
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod7', 'n4_delta2')",-1.4109881114019274
4,"('draw_std', 'draw_sum', 'n1_mod7', 'pb_delta')",-1.404443915894003
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'sum_hurst')",-1.4003752066667943
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod7', 'n4_delta')",-1.3979923108266519
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod7', 'n2_delta2')",-1.3968871003531298
4,"('draw_std', 'draw_sum', 'n5_mod7', 'pb_delta')",-1.3964681548966205
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.3963237071810113
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'pb_delta')",-1.3940226928775097
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n5_mod7')",-1.3939105176867486
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n1_mod7')",-1.393328345005262
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_delta2')",-1.3930270827462294
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.3919788156736033
4,"('draw_sum', 'n5_mod5', 'n5_mod7', 'n5_parity')",-1.3914844776012245
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'n4_mod7')",-1.3912259653705483
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'sum_hurst')",-1.3912208855289734
4,"('draw_range', 'draw_sum', 'n4_delta2', 'sum_hurst')",-1.3884419079728687
4,"('draw_range', 'draw_sum', 'n3_delta2', 'sum_hurst')",-1.3866451114685319
4,"('draw_std', 'draw_sum', 'pb_delta', 'sum_hurst')",-1.3831502284905213
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_delta2')",-1.380637839006127
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_mod5', 'n4_mod7')",-1.380370609763233
4,"('draw_range_roll_mean', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.378084424482541
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n4_mod7')",-1.3772157795604514
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'sum_hurst')",-1.376996443002625
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod7', 'n4_delta')",-1.370916364893823
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'pb_delta')",-1.3697886218288176
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod5', 'n3_mod7')",-1.3677636713378085
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n5_mod7')",-1.3653149731266403
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'sum_hurst')",-1.3645558732884204
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n4_delta2')",-1.36175223810735
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'pb_delta')",-1.3616633193027496
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-1.3605634197214869
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'sum_hurst')",-1.3597492927036257
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta2')",-1.3583775484064233
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'pb_delta')",-1.3547358564483005
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta2')",-1.353762728937241
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'sum_hurst')",-1.3535352340317246
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'sum_hurst')",-1.349510502687771
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'n5_mod7')",-1.3464924699459893
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod7', 'n4_delta')",-1.3461629298095126
4,"('draw_sum', 'n1_n2_sum', 'n4_mod5', 'n4_mod7')",-1.3416359470057664
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n2_delta2')",-1.3400651566838029
4,"('draw_std', 'draw_sum', 'n3_delta2', 'pb_delta')",-1.3382648022998467
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n5_delta2')",-1.3382274720874605
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n5_mod7')",-1.336932384302024
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_delta')",-1.3358640482729705
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'sum_hurst')",-1.3354020561536686
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n2_delta2')",-1.3333230499494881
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n4_mod7')",-1.331919346934562
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n5_delta2')",-1.3306547215720528
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_mod7')",-1.330173400789434
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n3_delta2')",-1.3281453855598038
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'sum_hurst')",-1.3279179467892632
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'pb_delta')",-1.3258981344712986
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'sum_hurst')",-1.3178478347238851
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_mod5')",-1.3173124729532013
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_delta')",-1.3113109004397607
4,"('draw_range', 'draw_sum', 'n2_delta2', 'sum_hurst')",-1.3108706203398484
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n2_mod5')",-1.3094231059424004
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_mod7')",-1.3069036394093168
4,"('draw_sum', 'n2_mod7', 'n3_mod5', 'n3_mod7')",-1.305561165467136
4,"('draw_sum', 'n2_mod7', 'n4_mod5', 'n4_mod7')",-1.3054114790754348
4,"('draw_sum', 'n1_mod7', 'n3_mod5', 'n3_mod7')",-1.3038969833807421
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'sum_hurst')",-1.303855853201899
4,"('draw_std', 'draw_sum', 'n4_delta2', 'pb_delta')",-1.302651007939616
4,"('draw_sum', 'n1_mod7', 'n4_mod5', 'n4_mod7')",-1.3026291772302443
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod7', 'n4_delta')",-1.3025184838977282
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n4_delta')",-1.3021376981454047
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n3_mod5')",-1.3013418150513516
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-1.29934294064725
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n3_mod5')",-1.2988801453484484
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n4_delta2')",-1.2976915648420686
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'sum_hurst')",-1.2962497448060333
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n4_delta2')",-1.2956979754724571
4,"('draw_sum', 'n4_delta', 'n4_mod5', 'n4_mod7')",-1.2924318533266401
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_mod5')",-1.2883387096063714
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_n5_sum')",-1.2879485450247543
4,"('draw_sum', 'n3_mod7', 'n4_mod5', 'n4_mod7')",-1.2879221861473162
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n2_mod5')",-1.286271186248996
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n1_delta2')",-1.2851140179985876
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n1_delta2')",-1.2845977504150525
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta2')",-1.2830539038148707
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta2')",-1.2823477740123863
4,"('draw_std', 'draw_sum', 'n2_delta2', 'pb_delta')",-1.2774948630233425
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod5', 'n2_mod7')",-1.2761321304054931
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'pb_delta')",-1.2761041134464115
4,"('draw_range', 'draw_sum', 'n4_delta', 'sum_hurst')",-1.2757465563914536
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_mod7')",-1.2750295670119627
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_mod7')",-1.2748191706354106
4,"('draw_sum', 'n3_delta2', 'n4_mod5', 'n4_mod7')",-1.2741103798105975
4,"('draw_sum', 'n4_delta2', 'n4_mod5', 'n4_mod7')",-1.2732233216427034
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta')",-1.269307100499912
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n5_mod7')",-1.2681143664063725
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_mod7')",-1.2644995738842084
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n1_parity')",-1.264232150806503
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod7', 'n4_delta')",-1.2625756462910473
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n5_delta2')",-1.254146666218368
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n1_mod5')",-1.2538570917220824
4,"('draw_sum', 'n3_delta2', 'n3_mod5', 'n3_mod7')",-1.2520206421744469
4,"('draw_range', 'draw_sum', 'n4_mod5', 'sum_hurst')",-1.2481265693475585
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n3_mod5')",-1.245595783822285
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'pb_delta')",-1.243379528826999
